path,label,source,width,height,group,stratum
data/unified_waste/included/cardboard/garbage_classification__001663__f1b989690c99.jpg,cardboard,garbage_classification,576,715,206,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001664__e94d469ee281.jpg,cardboard,garbage_classification,300,300,207,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001665__39121cd29889.jpg,cardboard,garbage_classification,225,225,208,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001666__0ca230f353c5.jpg,cardboard,garbage_classification,1000,1000,209,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001667__148cf2af1b32.jpg,cardboard,garbage_classification,580,580,210,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001668__a994b2f08800.jpg,cardboard,garbage_classification,268,188,211,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001669__b6d6334779e9.jpg,cardboard,trashnet,512,384,212,cardboard|trashnet
data/unified_waste/included/cardboard/garbage_classification__001670__018184dd5104.jpg,cardboard,trashnet,512,384,213,cardboard|trashnet
data/unified_waste/included/cardboard/garbage_classification__001671__1063b948a7ae.jpg,cardboard,garbage_classification,474,631,214,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001672__5a356a3e32c9.jpg,cardboard,garbage_classification,304,304,215,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001673__f2d16919dd07.jpg,cardboard,garbage_classification,380,236,473,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001674__9b693d86204d.jpg,cardboard,trashnet,512,384,216,cardboard|trashnet
data/unified_waste/included/cardboard/garbage_classification__001675__258dc4ecfa1b.jpg,cardboard,garbage_classification,1280,987,217,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001676__385233bacd8e.jpg,cardboard,trashnet,512,384,218,cardboard|trashnet
data/unified_waste/included/cardboard/garbage_classification__001677__a144be2f1168.jpg,cardboard,garbage_classification,245,205,219,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001678__fda9c43ae667.jpg,cardboard,trashnet,512,384,220,cardboard|trashnet
data/unified_waste/included/cardboard/garbage_classification__001679__7111677c741f.jpg,cardboard,garbage_classification,168,355,221,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001680__750691e8b0c4.jpg,cardboard,garbage_classification,262,193,222,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001681__c81ad6903c19.jpg,cardboard,garbage_classification,200,200,223,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001682__5a2e762d5160.jpg,cardboard,garbage_classification,1080,1920,224,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001683__10c57ad1662f.jpg,cardboard,trashnet,512,384,225,cardboard|trashnet
data/unified_waste/included/cardboard/garbage_classification__001684__e032004300ac.jpg,cardboard,trashnet,512,384,226,cardboard|trashnet
data/unified_waste/included/cardboard/garbage_classification__001685__7952ffaa33d3.jpg,cardboard,garbage_classification,229,220,227,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001686__16375d63bcbd.jpg,cardboard,garbage_classification,800,800,228,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001687__f921edd1d641.jpg,cardboard,garbage_classification,324,322,229,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001688__24d5e48e8142.jpg,cardboard,garbage_classification,1207,1280,230,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001689__3acf4cbbe10d.jpg,cardboard,garbage_classification,600,600,231,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001690__5192917fde16.jpg,cardboard,garbage_classification,474,474,232,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001691__6ea18190a203.jpg,cardboard,garbage_classification,300,168,233,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001692__ff059e22e1ac.jpg,cardboard,garbage_classification,370,309,234,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001693__8fff2b62d478.jpg,cardboard,trashnet,512,384,235,cardboard|trashnet
data/unified_waste/included/cardboard/garbage_classification__001694__6c658dc0547c.jpg,cardboard,trashnet,512,384,236,cardboard|trashnet
data/unified_waste/included/cardboard/garbage_classification__001695__c7af880abf94.jpg,cardboard,garbage_classification,640,480,237,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001696__732d4a08de51.jpg,cardboard,garbage_classification,363,603,238,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001697__13cd82d9e5e6.jpg,cardboard,garbage_classification,225,225,239,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001698__c705aa261f8e.jpg,cardboard,garbage_classification,400,600,240,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001699__e7a43262baf8.jpg,cardboard,garbage_classification,474,474,241,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001700__5aa564f1f18d.jpg,cardboard,garbage_classification,800,800,242,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001701__75f356645733.jpg,cardboard,garbage_classification,2056,1536,243,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001702__932187f06190.jpg,cardboard,garbage_classification,938,1280,244,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001703__7f2a2718ba03.jpg,cardboard,garbage_classification,600,755,245,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001704__083a75b5ad65.jpg,cardboard,garbage_classification,612,816,246,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001705__3fab63ee9192.jpg,cardboard,trashnet,512,384,247,cardboard|trashnet
data/unified_waste/included/cardboard/garbage_classification__001706__e676310b12ee.jpg,cardboard,trashnet,512,384,248,cardboard|trashnet
data/unified_waste/included/cardboard/garbage_classification__001707__e42b4f931ca3.jpg,cardboard,garbage_classification,225,225,249,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001708__228d513eaf2a.jpg,cardboard,garbage_classification,225,225,250,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001709__d87335cec92d.jpg,cardboard,trashnet,512,384,251,cardboard|trashnet
data/unified_waste/included/cardboard/garbage_classification__001710__f1c92c3d4017.jpg,cardboard,trashnet,512,384,252,cardboard|trashnet
data/unified_waste/included/cardboard/garbage_classification__001711__8e90e8aaa7a0.jpg,cardboard,garbage_classification,275,183,253,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001712__03e17a884c64.jpg,cardboard,garbage_classification,225,225,254,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001713__e1d0f8508015.jpg,cardboard,garbage_classification,381,288,255,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001714__14d094c4e395.jpg,cardboard,trashnet,512,384,256,cardboard|trashnet
data/unified_waste/included/cardboard/garbage_classification__001715__148c09ecd663.jpg,cardboard,trashnet,512,384,257,cardboard|trashnet
data/unified_waste/included/cardboard/garbage_classification__001716__adee60789292.jpg,cardboard,garbage_classification,322,270,258,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001717__cf0b772eabec.jpg,cardboard,garbage_classification,224,300,259,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001718__2f70bf6a4fc9.jpg,cardboard,garbage_classification,259,194,260,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001719__1d73c210c54c.jpg,cardboard,garbage_classification,800,800,261,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001720__77845dc4256a.jpg,cardboard,garbage_classification,1000,1000,262,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001721__af68a7803827.jpg,cardboard,trashnet,512,384,263,cardboard|trashnet
data/unified_waste/included/cardboard/garbage_classification__001722__5b7f3220c598.jpg,cardboard,garbage_classification,800,450,264,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001723__d6e236745c9c.jpg,cardboard,trashnet,512,384,265,cardboard|trashnet
data/unified_waste/included/cardboard/garbage_classification__001724__e32ad5aa4760.jpg,cardboard,trashnet,512,384,266,cardboard|trashnet
data/unified_waste/included/cardboard/garbage_classification__001725__8578b1c4ecfb.jpg,cardboard,garbage_classification,225,225,267,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001726__733c517447cd.jpg,cardboard,trashnet,512,384,268,cardboard|trashnet
data/unified_waste/included/cardboard/garbage_classification__001727__713ca9d762b8.jpg,cardboard,garbage_classification,313,315,269,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001728__d0d2bf65e8e5.jpg,cardboard,garbage_classification,474,629,270,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001729__f0c1a5e1ad35.jpg,cardboard,garbage_classification,180,180,271,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001730__817a80ad23bf.jpg,cardboard,garbage_classification,225,225,272,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001731__77dda283d806.jpg,cardboard,garbage_classification,225,225,273,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001732__c77a86f48c52.jpg,cardboard,trashnet,512,384,274,cardboard|trashnet
data/unified_waste/included/cardboard/garbage_classification__001733__a34104ec1673.jpg,cardboard,garbage_classification,474,474,275,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001734__5619827fea2a.jpg,cardboard,garbage_classification,474,790,276,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001735__1a8e966dabf0.jpg,cardboard,garbage_classification,450,450,277,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001736__ed178d1a412e.jpg,cardboard,trashnet,512,384,278,cardboard|trashnet
data/unified_waste/included/cardboard/garbage_classification__001737__87021066fc08.jpg,cardboard,garbage_classification,600,486,279,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001738__7dc950d09433.jpg,cardboard,garbage_classification,400,400,280,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001739__1c9cc163a35c.jpg,cardboard,garbage_classification,1200,1600,281,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001740__70503f1f1c55.jpg,cardboard,garbage_classification,225,225,282,cardboard|garbage_classification
data/unified_waste/included/cardboard/garbage_classification__001741__e226552fd7f1.jpg,cardboard,trashnet,512,384,283,cardboard|trashnet
